registro,padre_irr,madre_irr,abuelo_paterno_irr,abuela_paterna_irr,abuelo_materno_irr,abuela_materna_irr,nombre,criadero
103706,0.2493781131727543,,,,0.10955667858170005,,PENDENCIERO,MANANTIALES DE LANCO
103741,0.1117034389251818,,,,,,DECOROSO,LOS PLATANOS
103742,0.1052631578947368,,,,,,PURO TORO,LOS QUILOS
103748,0.0526315789473684,,,,,,ESPARTACO,LA VACA DE HUELQUEN
103760,0.0590718599778133,,,,,,VISTAZO,AMANECER DE COLINA
103766,0.0526315789473684,,,,,,CACHITO,MANANTIALES DE RELVO
103767,0.0526315789473684,,0.1643350178725502,,,,GANADERO,LOS CRINES
103777,0.0526315789473684,,,,,,ARMONIOSO,MANANTIALES DE MELIPILLA
103778,0.6683313306681569,,,,0.5753132558007166,,ANSIOSO,GRINGO NUEVO
103799,0.08341907898532397,,,,,,SEDUCTOR,ANGACHILLA
103844,0.0526315789473684,,,,,,REBUSQUE,CASAS DEL MILAGRO
103851,0.18331011275426537,,,,0.0526315789473684,,ON PEPE,CASAS DEL MILAGRO
103853,0.1245840009860717,,,,,,DIUCON,CASAS DEL MILAGRO
103863,0.1403508771929824,,,,,,TORREJA,BUEN AMIGO
103896,0.0526315789473684,,,,,,ESPINILLO,QUILIPIN
103902,0.0526315789473684,,,,,,INDULTO,LO MIRANDA
103909,0.0526315789473684,,1.2270471641620653,,,,INGRATO,LO MIRANDA
103922,0.1117034389251818,,0.0526315789473684,,,,LIMPA PLATA,LOS TILOS DE ANGOL
103947,0.1643350178725502,,,,,,RIVAL,BATO
103948,0.24561403508771917,,0.08341907898532397,,,,REMACHE,BATO
103949,1.601017768468167,,,,0.20854769746330992,,PLEBISCITO,LAS VIÃAS DE CAUQUENES
103953,0.23554788610871435,,,,,,BUEN AMIGO,MAITENCILLO
103967,0.0526315789473684,,,,0.12512861847798595,,ALTANERO,LA AGUADA
104008,0.0526315789473684,,,,0.39524007137180417,,DON DOMINGO,CASAS DE PEUCO
104018,1.8078937947008602,,1.318481580782909,,1.226105543427106,,TRAMPERO,EL AROMO DE PICHIDEGUA
104035,0.3072781823396756,,0.1052631578947368,,0.4264238750707633,,DON MOMO II,"SANTA GILDA """"B"
104067,0.25958571710011535,,,,,,CANTA GALLO,LAS ELIAS
104074,0.1052631578947368,,,,,,CALVELON,EL YUNQUE
104086,0.21481983647643696,,,,0.16683815797064794,,CAHUIN,MONTE LINDO
104090,0.1965364230247751,,,,0.905028965857266,,EL PUNTO,CATRIMALAL
104103,0.1052631578947368,,,,1.01901354570403,,BISTOCO,JAHUEL
104118,0.22770039853732685,0.0526315789473684,,0.0526315789473684,,,ENAMORADO,LAS ROMAZAS
104123,0.08341907898532397,,0.4273029988539811,,,,CAMPANARIO,VIZCAYA
104138,0.282478737828177,,0.1719419599343285,,,,BACAN I,DON PATRICIO
104149,1.2587683178401776,,,,1.1469224355670127,,PASTOREO,LA CABAÃA
104150,0.0526315789473684,,,,,,TANDEO,LA CABAÃA
104152,0.4588049344192819,,0.5263157894736842,,,,SENSATO,EL TANI
104203,0.08341907898532397,,0.1052631578947368,,0.18214956386168954,,ÃACHI,COLEMU
104212,0.34290152824934295,,,,,,TRANAMAN,MAICOYA
104214,0.0526315789473684,,0.1052631578947368,,,,FABULOSO,AMIGOS DE PANQUEHUE
104228,1.7599719367871898,,0.0526315789473684,,,,BANDIDO,LOS TILOS
104279,0.30217438037599503,,,,,,EL BOLDO,LA INVERNADA
104292,0.08341907898532397,,,,,,CHOPAZO,SANTO TOMAS
104300,0.0526315789473684,,,,,,CATETE,LO GALLO
104316,0.7055343276223346,,,,,,REPARON,LO GALLO
104331,0.0526315789473684,,0.269598175767287,,,,BORA-BORA,HUATRAICO
104343,0.0526315789473684,,,,,,CUCHARON,HUALLERUPE
104347,0.0526315789473684,,,,,,REFLEJO,SANTA MARIA DE CUNACO
104365,0.3222297547146555,,,,,,CODICIADO,PICARQUIN
104366,0.5745489873124533,,0.1403508771929824,,0.8277171491149059,,RE BUENO,PICARQUIN
104374,0.0526315789473684,,,,1.0619684457044252,,HOJALATERO,LA CAPILLA LO VICUÃA
104378,0.6793466720978172,,0.1900961419943301,,0.2105263157894736,,RICACHON,AMANECIDA DE SAN VICENTE
104380,0.46390873638296254,,0.9389566007923625,,,,CURANTIAO,DON JUANCA
104391,0.44170942413491077,,0.1222067418361769,,,,AFORTUNADO,TRONGOL
104427,0.0526315789473684,,,,0.5938308886971527,,MORTERO,BATALLA DE CHACABUCO
104452,0.2136514994269905,,,,,,RICO TIPO,SANTO TOMAS
104454,0.20854769746330992,,0.5515524935487494,,0.3072781823396756,,LLOVIENDO ORO,MANZANAL DE LA ALBARRADA
104458,0.16683815797064794,,0.0526315789473684,,1.3556274039449188,,DON PELA,EL MANZANAR
104486,1.097083022911103,,0.19261267923908124,,0.2136514994269905,,REGADOR,RINCONADA DE PUMAITEN
104503,0.0526315789473684,,,,,,PITUTO,EL CAQUI
104512,0.1117034389251818,,,,,,NIÃITO,EL VAQUERO
104521,0.0526315789473684,,,,,,DEDAL,RINCONADA DEL SAUCE
104525,0.0526315789473684,,,,,,TAQUITO,LOS ACACIOS DE CHILLAN
104534,0.0526315789473684,,,,,,BORRACHERO,LAS MERCEDES DEL MELON
104551,0.339331936398373,,,,1.265684703562184,,CAMPESINO,LAS HORTENSIAS
104552,0.7517975266033936,,0.17704576189800905,,1.2251484109609565,,ZAFIRO,LAS HORTENSIAS
104553,0.9667187001733083,,,,0.6196601666430317,,PREGONERO,LAS HORTENSIAS
104557,0.0526315789473684,,,,,,POR SIACA,LAS HORTENSIAS
104558,0.3703795955828063,,1.0832615853957928,,1.183613194398354,,CAPOTILLO,EL TRAPICHE
104563,0.3459960490833095,,,,,,PIRQUEN,EL TRAPICHE
104565,0.22385910335435155,,,,0.6545076566055779,,BERRERO,EL TRAPICHE
104568,2.1486447608843764,,,,0.8813142566378115,,EL CONCHO,EL TRAPICHE
104576,0.20854769746330992,,,,0.8546059977079622,,BOLERO,ON MAURA
104623,0.0526315789473684,0.1900961419943301,,,,,AMBICIOSA,MARAY
104628,0.12512861847798595,,,,,,FRA FRA,TODOS LOS SANTOS
104635,0.6085583677045372,,0.3680512757303092,,,,APENADO,ÃA PELU
104637,0.0590718599778133,,,,,,DON NICA,SANTA CLEMIRA
104653,0.12512861847798595,,,,0.5993056411520605,,AGUACERO,CHACAY
104667,0.17194195993432843,,,,,,DON SATA,DESCONOCIDO
104700,0.3286700357451005,,,,,,RALEO,TRES LUGARES
104706,0.1052631578947368,,0.16683815797064794,,,,PLEBISCITO,CRICONVAL
104710,0.0526315789473684,,,,,,GUARANAO,MANTO BLANCO
104713,0.148937918566909,,,,,,CHAMANTITO,MANTO BLANCO
104725,0.21386179821330956,,,,,,TURQUITO,EL LODAZAL
104726,0.2298471588808086,,,,0.0526315789473684,,AGARRALO,PICHACO
104734,0.28070175438596484,,0.0526315789473684,,0.30646287850774473,,NUBARRON,LAS GARZAS DE LAS V.
104757,0.1578947368421052,,,,0.485455441883397,,EMBARRAO,CASAS VIEJAS DE MIRAFLORES
104765,0.21386179821330956,,,,0.13023242044166652,,JUNCAL,QUILLACAHUE II
104788,1.093546423032008,,,,,,GUAPETON,HUIFQUENCO
104791,0.0526315789473684,,,,,,LLANTEN,HUIFQUENCO
104810,0.2808800487380552,,,,,,FUSILAZO II,LAS PALMAS
104815,0.7689716093512469,,,,1.273762014952307,,JUNTEN PLATA,CALLE ANCHA
104856,0.17543859649122798,,0.23318758349849497,,0.17704576189800905,,CACHAÃERO,SAN DANIEL
104899,0.0526315789473684,,,,0.3438839198686571,,CRUCIAL,LA ESTRELLA
104907,0.4468137557007272,,,,,,ENTONAO,COLLIN
104908,0.0526315789473684,,,,,,DON ABEL,FLOR DEL LLAIMA
104910,0.0526315789473684,,,,,,MINISTRO,FLOR DEL LLAIMA
104915,0.08852288094900446,,,,,,DEBATE,PLAYAS DE ROCOTO
104921,0.4481490611775339,,2.599287776722988,,,,VENENO,EL RODAO
104930,1.825854990565948,,0.2953592998890669,,0.1643350178725502,,EL MEJOR,PIGUCHEN
104931,0.4420335193582559,,0.542010764616459,,1.969032896912747,,EVARISTO,PIGUCHEN
104939,2.792324565723609,,,,0.1578947368421052,,REFRAN,EL IDEAL
104942,0.1719419599343285,,0.5031368902763445,,0.0590718599778133,,ESTRELLERO,EL IDEAL
104944,0.35919532575969865,,,,0.20854769746330992,,ROTO PIJE,EL IDEAL
104964,0.0590718599778133,0.1052631578947368,,,,,ARROGANCIA,BELLAVISTA
104985,0.5893548499243063,,1.2622961892033333,,0.6218723037100948,,TRIUNFADOR,TREHUACO
105009,0.7211432472414524,,0.1052631578947368,,0.5052832222074011,,CACHAFAZ,BUEN PASTOR
105021,0.5018899708287111,,,,0.2953592998890669,,TAJO,LAS GALLARETAS
105040,0.08341907898532397,,,,,,LINDO HUACHO,COLPI
105044,0.7778780275171285,,0.1643350178725502,,0.7173055589794158,,CHORREADO,CODINGUE
105045,0.9732952223208408,,,,0.20854769746330992,,OJAL,MARIA INES
105051,0.0526315789473684,,,,,,TRUMAO,SANTA TERESA
105071,0.0526315789473684,,0.16683815797064794,,0.45110727638769044,,TRANQUERO,MIRAFLORES
105091,0.2105263157894736,,,,,,CONSENSO,ITRAQUE
105096,0.399596326053103,0.0526315789473684,,,0.2584945971486092,,CAMPERO,CUDACO
105116,0.4111124691797217,,,,,,COLIGUACHO,HUIFQUENCO
105132,0.5675283055413709,,,,0.0526315789473684,,ENTREDICHO,RINCONCITO
105150,0.0526315789473684,,,,,,SATANAS,LA FAMA
105153,0.12512861847798595,,,,,,MALICIOSO,LA RINCONADA
105161,0.7144911458975307,,,,0.9396809476653084,,ESTERO,AYMARA
105183,0.1052631578947368,,,,,,FARRERO,LA CABAÃA
105197,0.41148183389921167,,,,0.4263835819055836,,BRUSCO,MACARENA
105217,0.0526315789473684,,,,,,TEMPORAL,EL RETAMO
105236,0.6446799154738955,,,,0.1696659681991865,,EL TIGRE,EL IDEAL
105243,0.3684210526315789,,0.0526315789473684,,0.3340009860717366,,ESTOFADO,EL IDEAL
105248,0.08341907898532397,,,,,,TAQUILLERO,EL IDEAL
105252,0.0526315789473684,,0.0526315789473684,,,,TREGUACO,CAYURRANQUIL
105257,0.09362668291268494,,,,0.2169665968199186,,RANCO,CAYURRANQUIL
105260,0.0526315789473684,,,,,,RAYO,CAYURRANQUIL
105262,1.6307065310324467,,,,,,RASTROJO,CAYURRANQUIL
105264,0.2169665968199186,,,,,,AVELLANO,POZO AZUL-PUANGUE
105272,0.2234068778503636,,,,,,GOLPEADOR,ESTRIBILLO
105277,0.39580106328868014,,,,0.08341907898532397,,GALANTE,ESTRIBILLO
105296,1.2905341854004493,,,,,,REGALITO,QUIÃANTU
105303,0.0526315789473684,,,,,,ACERO,CULLINHUE
105313,0.19380049809733055,,1.7401965853352668,,2.2474299845040986,,DICHOSO,SANTA CLAUDINA
105316,1.3725815915124082,,,,0.276038456797732,,QUE GUSTAZO,SANTA CLAUDINA
105339,1.139563349987014,,,,0.276038456797732,,RABANITO,LOS ALTUNES
105355,0.8314006959390912,,,,1.3240170097374584,,AROMO,AGRICOLA LOS MORROS
105371,0.39228456815580937,,,,0.6110398695464804,,ORO NEGRO,SANTA MONICA
105378,0.08852288094900446,,,,0.0526315789473684,,GUAJIRO,RIHUE
105393,0.6078207814618514,,,,,,RELAMPAGO,LA CUESTA DE CHIMBARONGO
105412,0.1052631578947368,,0.09362668291268494,,0.1872533658253701,,ESTACON,LAS PITRAS
105440,0.0526315789473684,,0.5240971280660668,,0.0526315789473684,,ON RAIMUNDO,CENTINELA
105444,0.26046484088333305,,,,0.8409532658885549,,EL HUASO,CENTINELA
105461,1.0492549687639772,,0.4339331936398373,,0.40600866721604123,,MALLIN,ARAUCO NUEVO
105462,1.6315032635176754,,2.1528919127218153,,0.6243272114713013,,VENTISQUERO,LOS GUANAYES
105476,0.20854769746330992,,,,,,CACHUREO,YACARE
105492,0.9120962227509658,,,,0.0526315789473684,,VITELA,ZAMO
105504,0.1052631578947368,,,,,,COMPADRITO,VIÃAS VIEJAS
105513,0.5336891866758675,,0.4332004542330664,,,,QUE MAS QUIERO EN DGO.,COLIN
105517,0.30041613280955964,,,,0.1643350178725502,,PATAGUAL,PALLAUQUEN
105534,0.12512861847798595,,,,,,ENTONADO,SANTA ELBA
105535,3.6584840861055983,,0.29365750596084855,,1.8495822062813314,,FUGITIVO,SANTA ELBA
105537,3.011033964551202,,1.688969848732567,,2.4247273718843343,,CONSENTIDO,SANTA ELBA
105538,2.5272353101768643,,0.9351650006141289,,0.4718353260199679,,FILTRADO,SANTA ELBA
105539,2.4116583297364382,,0.15323143925387225,,2.1867376488271013,,REFLEJO,SANTA ELBA
105540,1.1725913791153486,,,,,,COMISARIO,SANTA ELBA
105541,0.5404657658381705,,,,0.5806524507991289,,CONJURO,SANTA ELBA
105542,1.0548573448597234,,4.062535571395222,,1.2931788750606925,,CONTAGIO,SANTA ELBA
105544,0.20854769746330992,,,,,,PEUMO,SANTA ELBA
105545,0.1052631578947368,,,,,,FIESTERO,SANTA ELBA
105553,2.2381928958278654,,0.4490996496332642,,0.5040527963101085,,ESCOLLO,SANTA ISABEL
105557,2.3442468149849023,,2.0539913815228306,,,,ESCRIBANO,SANTA ISABEL
105561,0.7699293337899307,,1.0683931220585672,,1.1723203879426676,,ESMERIL,SANTA ISABEL
105563,1.239586524971376,,2.2602201371607844,,1.6600354235246344,,ESTAÃO,SANTA ISABEL
105566,2.041804810079101,,1.6035970967860451,,,,ESCRITOR,SANTA ISABEL
105567,0.6761238576535014,,,,1.1907353503557128,,ESCUDERO,SANTA ISABEL
105569,0.39173900794139904,,0.18402563786515458,,0.1052631578947368,,ESTIMADO,SANTA ISABEL
105575,0.40425041964960584,,,,,,ESTROPAJO,NEBRASKA
105576,0.269598175767287,,,,,,GANGOCHO,NEBRASKA
105582,0.30206750878943567,,,,0.4006224577838038,,RAUDAL,ENTREMAVIDA
105601,0.08341907898532397,,,,,,YAGAN,LOS YOYOS
105607,0.8731914998378979,,1.076031960014107,,1.4254930020060057,,VILLANO,SANTA LAURA
105609,1.166218825752907,,0.08341907898532397,,0.6035991618390237,,TAITITA,LA REPOSADA
105621,0.0526315789473684,,,,,,PIONCITO,LOS CIPRESES DE SAN RAMON
105652,0.44472278324328646,,0.7854482600948365,,2.234575562487556,,HORTALICERO,SAN FRANCISCO EL CARMEN
105659,0.22770039853732685,,,,0.2169665968199186,,CAUTIVO,TROPERIA
105661,0.13023242044166652,,0.4233411825288056,,,,DON PANTA,BRAMADERO
105670,0.3479908788364354,,,,0.3801922839886602,,GOLPE SECO,LLACOLEN
105699,0.0526315789473684,,,,,,JORNALERO,LO MIRANDA
105712,0.0526315789473684,,0.0590718599778133,,,,PUCON,CUN CUN
105719,0.33296355643206366,,,,0.1643350178725502,,BAILA BOLERO,LOS PEUMOS
105725,0.8503960652491965,,,,,,DON GONZA,LO CALVO
105757,0.3988454743415917,,,,,,CONQUISTADOR,MOVITA
105764,0.9464651300936828,,,,0.8865176130185547,,ENLACE,EL NEVADO
105765,0.7497929524974507,,,,,,MARCO,EL NEVADO
105770,0.6414601828142771,,0.7873732690474695,,0.5486828898945255,,ENVITAO,QUILLAIQUEN DE BELLAVISTA
105771,0.0526315789473684,,,,,,ENRAMADO,ACAMPAO DE SAN FERNANDO
105774,0.0526315789473684,,0.253389621594971,,0.1245840009860717,,LANCERO,HUALCACHO
105786,0.1707752989029952,,,,,,TRANQUILITO,LA TERNURA
105791,0.40774336653332155,,0.4324068008176616,,,,COLBUNINO,LOS ESPINALES
105809,0.2502572369559719,,,,0.17543859649122798,,ROTITO,LA ESPERANZA DE CHILLAN
105834,0.3844139036114877,1.1023014661496109,,,,0.23199391922429022,LA PAULINA,LA RAMIRANA
105837,0.2491680019721434,,0.0526315789473684,,,,ARREMANGAO,LA FRONTERA
105847,0.269598175767287,,,,0.9151096257713359,,HUISCAPI,ON RAMITO
105854,0.1639738293928913,,,,,,PREGON,AGUACERO
105856,0.3273037122538591,,,,0.4875390742808605,,RETOÃO,AGUACERO
105858,0.0590718599778133,,,,,,RETRATO,APARTADO
105861,0.08341907898532397,,,,0.27496516913139807,,LATOSITO,SANTA CAROLINA DE LIRCAY
105874,0.5405215639352451,,0.1117034389251818,,0.2169665968199186,,ULTIMATUN,PEDRINA
105877,1.302251530465508,,0.3941821767533587,,0.2158572661161099,,NIÃO MALO,TRES ESTRELLAS
105886,0.2234068778503636,,0.397171910967575,,0.6451791764614345,,GALLO EN DOMINGO,CASAS DE BRAMADERO
105898,0.12673076132955333,,,,0.3877418957229138,,OJERO,IDAHUE
105899,1.311069287341936,,,,0.0590718599778133,,OLVIDO,IDAHUE
105900,0.1719419599343285,,,,,,OÃATE,IDAHUE
105901,0.2169665968199186,,,,,,LUCHIN,EL TRAPICHE T. Y SAN REMIGIO
105904,0.0590718599778133,,,,0.1578947368421052,,BLOQUE,ACULEO
105918,0.1117034389251818,,,,,,BILLETE,ACULEO
105941,1.126044066449692,,0.2631578947368421,,,,COSTALAZO,SANTA LORETTO
105947,0.9496764250745598,,,,0.0526315789473684,,MARTIRIO,SAN IGNACIO
105963,0.2298471588808086,,,,0.0590718599778133,,ENCONTRADO,OTOÃAL
105966,0.14464439787994565,,,,0.9494870272586028,,TAQUITO,RULOS DE IDAHUE
105968,0.2935823164468548,,0.19452551485193556,,1.5417194497095874,,MEMBRILLERO,LA BURLA
105969,1.0220039396260436,,,,,,MONTE OSCURO,LA BURLA
105974,0.0526315789473684,,,,,,ARBOLITO,PURA SUERTE
106044,0.6913481516346954,,0.1643350178725502,,0.2105263157894736,,SI TE QUIERO EN DGO.,MANULEO
106057,0.3844556010757734,,,,,,AQUI VENGO YO,PEÃA HERMOSA
106066,0.5564878237748938,,,,0.1052631578947368,,EL REY,LAS RIBERAS DEL BIO-BIO
106070,0.489404122367,,0.27876046984850716,,1.291340792535311,,PILCHERO,AGUA DE LOS CAMPOS
106075,0.7856192008304621,,0.4945315481650457,,0.2502572369559719,,TEMPORAL,MAQUENA
106078,1.0373710991755556,,,,0.2362926024086501,,GUITARREO,MAQUENA
106084,0.40239944122601584,,0.17704576189800905,,0.18214956386168954,,TRANCADO,MAQUENA
106119,0.26468951906379595,,,,0.7261375380443542,,PLATERO,EL CISNE
106131,0.3531581949709514,,,,,,PONCHO ROTO II,TRAPA
106157,0.20854769746330992,,,,,,ZAMARRON,EL BOYEN
106160,0.0526315789473684,,,,,,GUALCACHO,SANTA MARTINA
106173,0.1578947368421052,1.3391569729427686,,0.8542462714162457,,0.5302581619108094,CASCADITA,MUTICURA
106176,0.23917050924539318,,,,1.033405394431072,,ENTRE MUCHOS,SANTA CLARA
106178,0.1052631578947368,,,,0.28351616746784986,,PIAL,GUARAN
106183,2.2478058092637223,,,,,,GATILLO,DON FELI
106208,0.28070175438596484,,,,,,TRAULEO,AGUA DE LOS RARY
106227,0.4736842105263158,,,,,,ON FEÃA,SANTO TOMAS
106232,0.0526315789473684,,,,,,FAROLITO,SANTA BLANCA DE LAS CABRAS
106235,0.0526315789473684,,,,,,MURMULLO,LA APARTA
106260,0.4468137557007272,,,,,,CORRALITO II,LOS CORCHOS DE CERRILLOS
106269,3.018641922609471,,1.7712873088851728,,1.2301750039300907,,CANTA GALLO,LA RINCONADA
106277,0.12512861847798595,1.2187538518427217,0.3351103167755454,,,,BUEN AMIGO,JOTA VE
106280,0.1117034389251818,0.43064855325122625,,,0.7038292452442582,3.4218931629199103,VAY MEJORANDO,ON RAFA
106282,0.0526315789473684,0.1772155799334401,,,0.6034696369687724,,LONQUIMAY,DON CHILO
106283,2.119321925358246,,,,1.7977643683379985,,RECOVECO,LA UNION
106286,0.0526315789473684,,,,0.0526315789473684,,CHAROL,LA CUNCUNA
106287,0.0526315789473684,,,,,,CHIRIO,LAS TRANCAS
106317,0.0526315789473684,0.1052631578947368,,,1.918613052176469,,ROSQUERA,EL CARMEN
106325,0.5047762849747319,,,,,,A MI MODO,MEDIALUNA OROZCO 2
106343,0.8948190147499897,,,,,,TRANQUE,EL MOLINO I
106349,0.0526315789473684,0.5812961815476149,,,0.0526315789473684,,DON PEDRO,OROZQUITO
106353,0.7044249969185258,0.12512861847798595,0.5910534792875871,0.0526315789473684,0.0526315789473684,1.8644859186980154,FORASTERO,LOS MAQUIS DE SAGRADA FAMILIA
106355,0.0590718599778133,,,,0.6119189933296981,,QUE TAL,LAS VERONICAS
106356,0.4978771025622909,1.1262171823000122,,,0.0526315789473684,1.277206060015653,CONDICIONAL,LAS VERONICAS
106362,0.0526315789473684,0.1117034389251818,0.0526315789473684,,0.1578947368421052,,PICHILACHERO,LAS TETERAS
106366,0.6343933604503061,1.0669628042363157,,0.08341907898532397,,1.6640213396037382,ESTACONA,LLANGUITA
106372,0.31262975541816806,1.0587123546571346,,,0.2491680019721434,,DON CARLOTO,LA CHISPITA
106375,0.19690619992604452,,,,,,CUPAÃO,EL SUSURRO
106376,0.2351781092074448,0.17543859649122798,,,,,CANTINERO,DON PAMPI
106383,0.22896290531803212,,,,,,COIMERO,CUMPEO
106384,1.3649170127434234,,,,1.2594273248463657,,LADRON,EL PICAZO
106386,0.4811619211964336,,,,,,QUIRQUINCHO,MELOZAL
106391,0.1052631578947368,,,,1.1654480231730842,,CARA SUCIA,SANTA TERUCA
106394,1.305616613141573,,0.1052631578947368,,0.9654605167732709,,SOLITARIO,CURILEMU
106397,0.0977135461604831,,,,,,POCA LUZ,CARQUETAN
106398,0.6296008341846833,,0.8133859238259582,,,,CURIPEUMO,CARQUETAN
106402,0.2234068778503636,,,,,,AROMO,LOS ANTONIOS
106410,0.0526315789473684,0.5362410876577078,,,0.4843461111795882,,TEMPORAL,DON ALFREDO
106413,0.3468815481326266,0.276038456797732,,,,,GUAPITA,LOS HUALPES
106414,0.3468815481326266,2.193166712493719,,,,,GRANJERO,LOS HUALPES
106416,0.12512861847798595,,,,,,ENROSCADO,QUISQUELELFUN
106445,0.5617600974761103,0.5252064587698755,,,0.0526315789473684,,TAQUITO,LA ESMERALDA
106449,0.0590718599778133,0.08852288094900446,,,,,LIBERTAD,EL BALUARTE
106453,0.12512861847798595,0.39914661768592524,,,0.3082398619499568,,ASTRAKAN,TRES PASCUALAS
106454,0.1872533658253701,,,,,,RINCONCITO,SAN SEBASTIAN DE RENCA
106456,0.1052631578947368,,0.1578947368421052,,,,TRATERO,AMPURDAN
106457,0.0526315789473684,,,,,,JOLGORIO,LONTUE
106467,0.1052631578947368,,,,,,RECADITO,EL MAIRAL
106474,0.251890418404134,,0.7366264020707507,,0.0526315789473684,,SACA PICA,REMOLINO MATORRAL
106476,0.1052631578947368,,,,0.8658803602412624,1.530812823060269,EMBELECO,TRES PUNTOS BUENOS
106479,0.6566005176876617,,,,0.780814741772464,,COPIHUE,LOS NOGALES
106482,0.0526315789473684,,,,,,CHISMOSA,ERMITAÃO
106486,0.908044768638748,,1.2671638111672625,,0.7210033279921113,,TENTADO,LOS COPIHUES
106498,1.3239182948276935,1.9230050956983304,0.1052631578947368,2.8589896265950583,0.4596943177616172,1.3464748612303368,TALAJERO,AS DE ORO
106527,0.5240971280660668,,,,0.6409544982809715,,TRASNOCHADO,LINDA NOCHE
106530,0.0526315789473684,,,,,,DESTEÃIDO,MIRA VALLE
106535,1.2299378759741697,,1.049864273981631,,0.5907185997781338,,GRAN LOLA,LAS PUERTAS DE HUALVE
106540,0.0526315789473684,,0.09362668291268501,,,,MARICOMBIO,APENITAS
106550,0.1719419599343285,,1.3277345543646542,,0.5734007149020092,,REMOLON,CASTILLO VIEJO
106555,0.18214956386168954,,,,,,RASTROJERO,SANTA MARTINA
106560,0.2105263157894736,,,,0.5316467398003205,,FACON,EDUVIGIS
106575,1.8232695785156283,0.2351781092074448,,,0.08341907898532397,,DUELO,CON CON BAJO
106578,2.1149797850273266,,2.762826228789578,,0.7855214960478117,,PIHUELO,CHACARILLA
106582,1.71282556959865,,,0.1578947368421052,,,LEOPARDO,CASAS DEL MILAGRO
106584,0.08341907898532397,,,,,,QUIETO,CASAS DEL MILAGRO
106590,0.08341907898532397,,,,,,LINDO PIAL,CON CON ALTO
106591,0.1052631578947368,,,,,,DON DIEGO,CON CON ALTO
106594,0.1245840009860717,,0.3055199347732402,,,,BONETE,VALLE DEL RECUERDO
106596,0.3591953257596987,,0.16683815797064794,,0.2083076543818562,,CHAMPAÃAZO,MARIA INES
106598,0.08341907898532397,0.9343738479735061,,0.854102469287974,,,JUGUETERO,LOS TOROS DE PELARCO
106599,0.0526315789473684,0.0526315789473684,,,,,BATUTAZO,SANTA ADRIANA QUILLAY
106604,0.6578532110028229,,,,,,CONFUNDIDO,POLLANCO
106609,0.0526315789473684,,,,,,ABANDONO,ENRAMADA
106612,1.104597323442003,1.7730067602802717,0.1052631578947368,,2.877415995516011,,DESCARIÃADO,SANTA RAQUEL
106616,0.3017995809195118,,,,,,VOLAPIE,ROSARIO OLMUE
106628,1.3432272358070458,,0.6094525627156707,,1.5651550060523312,,TAQUILLERO,LA GUIRRANA
106629,0.2427277209416985,0.4819211875476365,,0.0526315789473684,0.0526315789473684,,TUMBADORA,CUADRA VILCUYA
106632,0.0526315789473684,,,,,,GUEN TRAGO,LA DRAGA
106633,1.1569157761996416,0.7462397150572515,0.6157401700973745,,,,BORRACHO,SANTO TOMAS APOSTOL
106634,0.3736276078675226,,,,0.6722235917663011,,SOÃADOR,LA MERCED
106636,0.44577198672414603,,0.1578947368421052,,,,RINCONCITO,LA FLOR DE POLCURA
106641,1.7421667120324316,,1.2417529514468906,,0.17973211717819135,,CENTELLAZO,EL RETAZO
106662,0.23660439154091306,1.8340896129882398,,,0.2136514994269905,0.1578947368421052,ÃIPANCILLO,RIBERAS DE RAPEL
106674,0.8919811237696114,,,,0.81448376504611,,ESCANDOLOSO,PUCHAURA
106679,0.2544989522987797,,0.2973959733267385,,0.22696084473478773,,ON'PACHE,PELARCO VIEJO
106685,0.10955667858170005,,,,,,CARRETERO II,TUTI FRUTI
106688,0.8505485024035497,,,,,,PICHANGUERO II,QUILVO DE CURICO
106691,0.1117034389251818,,,,1.798536334273763,,ÃO JOSEFO,LOS YOYOS
106699,0.12512861847798595,,,,,,TORNADO,COLLIGUAYES
106704,0.3479908788364354,,,,,,EL HUENCUECHANO,HUENCUECHITO
