registro,v1,v2_v6,v7,v8,v1_norm,v2_v6_norm,v7_norm,v8_norm,IRD
180188,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180192,4,2.0,0.0,0.0,0.21052631578947367,0.00234192037470726,0.0,0.0,0.22340687785036362
180194,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180196,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180198,6,8.0,0.0,0.0,0.3157894736842105,0.00936768149882904,0.0,0.0,0.36731172192777023
180200,8,21.0,0.0,0.0,0.42105263157894735,0.02459016393442623,0.0,0.0,0.5562985332182916
180203,9,28.0,0.0,0.0,0.47368421052631576,0.03278688524590164,0.0,0.0,0.6540120793787749
180204,11,78.0,0.0,0.0,0.5789473684210527,0.09133489461358314,0.0,0.0,1.0812892887957601
180206,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180208,7,22.0,0.0,0.0,0.3684210526315789,0.02576112412177986,0.0,0.0,0.5101072353013681
180210,2,6.0,0.0,0.0,0.10526315789473684,0.00702576112412178,0.0,0.0,0.1439048440774066
180214,2,5.0,0.0,0.0,0.10526315789473684,0.00585480093676815,0.0,0.0,0.13746456304696167
180215,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180216,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180218,8,2.0,0.0,0.0,0.42105263157894735,0.00234192037470726,0.0,0.0,0.4339331936398373
180219,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180220,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180223,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180226,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180228,4,7.0,0.0,0.0,0.21052631578947367,0.00819672131147541,0.0,0.0,0.2556082830025884
180230,11,49.0,1.0,0.0,0.5789473684210527,0.05737704918032787,0.07692307692307693,0.0,1.0483672927590098
180231,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180232,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180233,5,10.0,0.0,0.0,0.2631578947368421,0.0117096018735363,0.0,0.0,0.32756070504129176
180234,10,100.0,1.0,0.0,0.5263157894736842,0.117096018735363,0.07692307692307693,0.0,1.3241900463643348
180235,3,1.0,0.0,0.0,0.15789473684210525,0.00117096018735363,0.0,0.0,0.16433501787255025
180236,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180237,4,6.0,0.0,0.0,0.21052631578947367,0.00702576112412178,0.0,0.0,0.24916800197214348
180239,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180242,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180244,6,110.0,2.0,2.0,0.3157894736842105,0.1288056206088993,0.15384615384615385,0.2,1.6319126947254645
180248,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180249,14,213.0,2.0,1.0,0.7368421052631579,0.24941451990632318,0.15384615384615385,0.1,2.566314272440243
180250,4,6.0,0.0,0.0,0.21052631578947367,0.00702576112412178,0.0,0.0,0.24916800197214348
180251,9,5.0,0.0,0.0,0.47368421052631576,0.00585480093676815,0.0,0.0,0.5058856156785406
180252,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
180253,3,7.0,0.0,0.0,0.15789473684210525,0.00819672131147541,0.0,0.0,0.20297670405522
180254,7,2.0,0.0,0.0,0.3684210526315789,0.00234192037470726,0.0,0.0,0.38130161469246887
180260,17,10.0,0.0,0.0,0.8947368421052632,0.0117096018735363,0.0,0.0,0.9591396524097129
180261,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180262,8,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.42105263157894735
180264,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180268,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180269,16,25.0,0.0,0.0,0.8421052631578947,0.02927400468384075,0.0,0.0,1.003112288919019
180271,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180272,6,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,0.0,0.3157894736842105
180275,8,20.0,0.0,0.0,0.42105263157894735,0.0234192037470726,0.0,0.0,0.5498582521878467
180276,5,3.0,0.0,0.0,0.2631578947368421,0.00351288056206089,0.0,0.0,0.282478737828177
180277,7,3.0,0.0,0.0,0.3684210526315789,0.00351288056206089,0.0,0.0,0.38774189572291384
180280,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
180281,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180282,8,0.0,0.0,0.0,0.42105263157894735,0.0,0.0,0.0,0.42105263157894735
180283,3,5.0,0.0,0.0,0.15789473684210525,0.00585480093676815,0.0,0.0,0.1900961419943301
180286,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180290,8,12.0,0.0,0.0,0.42105263157894735,0.01405152224824356,0.0,0.0,0.49833600394428695
180291,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180292,6,5.0,0.0,0.0,0.3157894736842105,0.00585480093676815,0.0,0.0,0.3479908788364354
180296,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180297,8,23.0,0.0,0.0,0.42105263157894735,0.026932084309133488,0.0,0.0,0.5691790952791815
180304,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180306,4,7.0,0.0,0.0,0.21052631578947367,0.00819672131147541,0.0,0.0,0.2556082830025884
180307,9,68.0,1.0,0.0,0.47368421052631576,0.07962529274004684,0.07692307692307693,0.0,1.0654694744427273
180308,12,16.0,0.0,0.0,0.631578947368421,0.01873536299765808,0.0,0.0,0.7346234438555405
180309,10,147.0,3.0,2.0,0.5263157894736842,0.1721311475409836,0.23076923076923078,0.2,2.2345755624875556
180310,15,67.0,1.0,0.0,0.7894736842105263,0.07845433255269321,0.07692307692307693,0.0,1.374818667096493
180311,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180312,6,3.0,0.0,0.0,0.3157894736842105,0.00351288056206089,0.0,0.0,0.3351103167755454
180313,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180314,3,1.0,0.0,0.0,0.15789473684210525,0.00117096018735363,0.0,0.0,0.16433501787255025
180318,3,10.0,0.0,0.0,0.15789473684210525,0.0117096018735363,0.0,0.0,0.22229754714655492
180319,4,1.0,0.0,0.0,0.21052631578947367,0.00117096018735363,0.0,0.0,0.21696659681991864
180320,5,14.0,0.0,0.0,0.2631578947368421,0.01639344262295082,0.0,0.0,0.3533218291630716
180330,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180332,5,3.0,0.0,0.0,0.2631578947368421,0.00351288056206089,0.0,0.0,0.282478737828177
180337,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180338,4,2.0,0.0,0.0,0.21052631578947367,0.00234192037470726,0.0,0.0,0.22340687785036362
180339,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180340,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180341,8,159.0,3.0,3.0,0.42105263157894735,0.18618266978922718,0.23076923076923078,0.3,2.3565957769581587
180342,8,93.0,1.0,0.0,0.42105263157894735,0.10889929742388758,0.07692307692307693,0.0,1.173844921256483
180343,10,145.0,2.0,1.0,0.5263157894736842,0.16978922716627634,0.15384615384615385,0.1,1.9178488465805121
180344,2,25.0,0.0,0.0,0.10526315789473684,0.02927400468384075,0.0,0.0,0.26627018365586097
180345,5,5.0,0.0,0.0,0.2631578947368421,0.00585480093676815,0.0,0.0,0.2953592998890669
180347,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180350,3,1.0,0.0,0.0,0.15789473684210525,0.00117096018735363,0.0,0.0,0.16433501787255025
180351,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180364,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180366,9,7.0,0.0,0.0,0.47368421052631576,0.00819672131147541,0.0,0.0,0.5187661777394306
180368,3,3.0,0.0,0.0,0.15789473684210525,0.00351288056206089,0.0,0.0,0.17721557993344017
180369,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180372,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180373,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180375,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
180377,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180379,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180380,2,2.0,0.0,0.0,0.10526315789473684,0.00234192037470726,0.0,0.0,0.11814371995562677
180383,12,13.0,0.0,0.0,0.631578947368421,0.01522248243559719,0.0,0.0,0.7153026007642056
180384,5,2.0,0.0,0.0,0.2631578947368421,0.00234192037470726,0.0,0.0,0.27603845679773203
180386,9,106.0,1.0,1.0,0.47368421052631576,0.12412177985948478,0.07692307692307693,0.1,1.460200153599636
180388,3,4.0,0.0,0.0,0.15789473684210525,0.00468384074941452,0.0,0.0,0.18365586096388511
180389,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180390,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
180391,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180392,2,2.0,0.0,0.0,0.10526315789473684,0.00234192037470726,0.0,0.0,0.11814371995562677
180393,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
180396,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180397,13,139.0,3.0,1.0,0.6842105263157895,0.16276346604215455,0.23076923076923078,0.1,2.1909480510861012
180398,15,107.0,2.0,1.0,0.7894736842105263,0.1252927400468384,0.15384615384615385,0.1,1.9362760621604451
180400,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180404,1,5.0,0.0,0.0,0.05263157894736842,0.00585480093676815,0.0,0.0,0.08483298409959325
180405,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180406,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180409,9,24.0,0.0,0.0,0.47368421052631576,0.02810304449648712,0.0,0.0,0.6282509552569949
180411,2,6.0,0.0,0.0,0.10526315789473684,0.00702576112412178,0.0,0.0,0.1439048440774066
180413,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180415,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
180416,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180418,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180419,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180427,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180428,4,8.0,0.0,0.0,0.21052631578947367,0.00936768149882904,0.0,0.0,0.2620485640330334
180432,7,6.0,0.0,0.0,0.3684210526315789,0.00702576112412178,0.0,0.0,0.4070627388142487
180433,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180434,8,19.0,0.0,0.0,0.42105263157894735,0.02224824355971897,0.0,0.0,0.5434179711574018
180438,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180439,18,88.0,0.0,0.0,0.9473684210526315,0.10304449648711944,0.0,0.0,1.5141131517317885
180440,8,24.0,0.0,0.0,0.42105263157894735,0.02810304449648712,0.0,0.0,0.5756193763096265
180442,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
180443,7,2.0,0.0,0.0,0.3684210526315789,0.00234192037470726,0.0,0.0,0.38130161469246887
180444,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
180445,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180448,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
180451,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180454,8,8.0,0.0,0.0,0.42105263157894735,0.00936768149882904,0.0,0.0,0.47257487982250707
180455,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180457,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180458,12,83.0,1.0,0.0,0.631578947368421,0.09718969555035128,0.07692307692307693,0.0,1.319968426741507
180459,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180460,12,74.0,0.0,0.0,0.631578947368421,0.08665105386416862,0.0,0.0,1.1081597436213484
180463,6,1.0,0.0,0.0,0.3157894736842105,0.00117096018735363,0.0,0.0,0.3222297547146555
180464,3,2.0,0.0,0.0,0.15789473684210525,0.00234192037470726,0.0,0.0,0.1707752989029952
180469,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180472,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180482,8,13.0,0.0,0.0,0.42105263157894735,0.01522248243559719,0.0,0.0,0.5047762849747319
180483,6,5.0,0.0,0.0,0.3157894736842105,0.00585480093676815,0.0,0.0,0.3479908788364354
180485,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
180486,12,3.0,0.0,0.0,0.631578947368421,0.00351288056206089,0.0,0.0,0.6508997904597559
180489,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180491,8,6.0,0.0,0.0,0.42105263157894735,0.00702576112412178,0.0,0.0,0.4596943177616172
180492,6,1.0,0.0,0.0,0.3157894736842105,0.00117096018735363,0.0,0.0,0.3222297547146555
180494,5,2.0,0.0,0.0,0.2631578947368421,0.00234192037470726,0.0,0.0,0.27603845679773203
180495,9,19.0,0.0,0.0,0.47368421052631576,0.02224824355971897,0.0,0.0,0.5960495501047701
180497,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180500,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180501,5,4.0,0.0,0.0,0.2631578947368421,0.00468384074941452,0.0,0.0,0.2889190188586219
180502,10,115.0,2.0,1.0,0.5263157894736842,0.13466042154566746,0.15384615384615385,0.1,1.7246404156671629
180503,6,17.0,0.0,0.0,0.3157894736842105,0.01990632318501171,0.0,0.0,0.4252742512017749
180507,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180510,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180512,7,16.0,0.0,0.0,0.3684210526315789,0.01873536299765808,0.0,0.0,0.47146554911869837
180513,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180514,10,39.0,1.0,1.0,0.5263157894736842,0.04566744730679157,0.07692307692307693,0.1,1.0813329035071917
180517,7,7.0,0.0,0.0,0.3684210526315789,0.00819672131147541,0.0,0.0,0.4135030198446937
180520,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180524,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180527,7,12.0,0.0,0.0,0.3684210526315789,0.01405152224824356,0.0,0.0,0.44570442499691854
180529,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180531,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180541,8,138.0,3.0,1.0,0.42105263157894735,0.16159250585480095,0.23076923076923078,0.1,1.921349875318814
180544,1,7.0,0.0,0.0,0.05263157894736842,0.00819672131147541,0.0,0.0,0.09771354616048318
180546,11,72.0,2.0,0.0,0.5789473684210527,0.08430913348946135,0.15384615384615385,0.0,1.350339910305398
180547,9,66.0,1.0,1.0,0.47368421052631576,0.07728337236533958,0.07692307692307693,0.1,1.2025889123818374
180548,8,165.0,2.0,3.0,0.42105263157894735,0.19320843091334894,0.15384615384615385,0.3,2.241391309294674
180550,13,13.0,0.0,0.0,0.6842105263157895,0.01522248243559719,0.0,0.0,0.7679341797115741
180552,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180554,7,52.0,1.0,0.0,0.3684210526315789,0.06088992974238876,0.07692307692307693,0.0,0.857161820060871
180555,8,64.0,0.0,0.0,0.42105263157894735,0.07494145199063232,0.0,0.0,0.8332306175274251
180560,8,4.0,0.0,0.0,0.42105263157894735,0.00468384074941452,0.0,0.0,0.44681375570072723
180562,12,18.0,0.0,0.0,0.631578947368421,0.02107728337236534,0.0,0.0,0.7475040059164305
180564,5,8.0,0.0,0.0,0.2631578947368421,0.00936768149882904,0.0,0.0,0.3146801429804018
180567,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180569,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180570,4,2.0,0.0,0.0,0.21052631578947367,0.00234192037470726,0.0,0.0,0.22340687785036362
180571,5,10.0,0.0,0.0,0.2631578947368421,0.0117096018735363,0.0,0.0,0.32756070504129176
180572,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180576,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
180578,5,6.0,0.0,0.0,0.2631578947368421,0.00702576112412178,0.0,0.0,0.30179958091951187
180579,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180581,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180584,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180585,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180588,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
180592,5,4.0,0.0,0.0,0.2631578947368421,0.00468384074941452,0.0,0.0,0.2889190188586219
180593,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180594,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180595,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180596,5,8.0,0.0,0.0,0.2631578947368421,0.00936768149882904,0.0,0.0,0.3146801429804018
180597,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180599,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180600,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180601,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180602,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180604,3,3.0,0.0,0.0,0.15789473684210525,0.00351288056206089,0.0,0.0,0.17721557993344017
180607,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180609,7,18.0,0.0,0.0,0.3684210526315789,0.02107728337236534,0.0,0.0,0.48434611117958826
180613,9,19.0,0.0,0.0,0.47368421052631576,0.02224824355971897,0.0,0.0,0.5960495501047701
180616,6,7.0,0.0,0.0,0.3157894736842105,0.00819672131147541,0.0,0.0,0.36087144089732526
180620,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180622,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180626,1,10.0,0.0,0.0,0.05263157894736842,0.0117096018735363,0.0,0.0,0.11703438925181808
180628,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180629,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180633,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180634,8,128.0,1.0,0.0,0.42105263157894735,0.14988290398126464,0.07692307692307693,0.0,1.3992547573220568
180636,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180637,6,28.0,0.0,0.0,0.3157894736842105,0.03278688524590164,0.0,0.0,0.4961173425366695
180639,7,54.0,0.0,0.0,0.3684210526315789,0.06323185011709602,0.0,0.0,0.7161962282756071
180640,6,56.0,0.0,0.0,0.3157894736842105,0.06557377049180328,0.0,0.0,0.6764452113891286
180641,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180643,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180646,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180647,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180649,3,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.15789473684210525
180650,9,9.0,0.0,0.0,0.47368421052631576,0.01053864168618267,0.0,0.0,0.5316467398003205
180653,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180656,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180659,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180662,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180664,7,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.3684210526315789
180671,6,40.0,0.0,0.0,0.3157894736842105,0.0468384074941452,0.0,0.0,0.5734007149020092
180676,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180678,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180679,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180682,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180683,5,1.0,0.0,0.0,0.2631578947368421,0.00117096018735363,0.0,0.0,0.26959817576728706
180691,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180692,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180698,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180699,5,15.0,0.0,0.0,0.2631578947368421,0.01756440281030445,0.0,0.0,0.35976211019351656
180702,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180703,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180705,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180708,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180712,1,1.0,0.0,0.0,0.05263157894736842,0.00117096018735363,0.0,0.0,0.05907185997781338
180722,13,286.0,5.0,3.0,0.6842105263157895,0.33489461358313816,0.38461538461538464,0.3,3.7453616702538186
180724,5,1.0,0.0,0.0,0.2631578947368421,0.00117096018735363,0.0,0.0,0.26959817576728706
180726,4,4.0,0.0,0.0,0.21052631578947367,0.00468384074941452,0.0,0.0,0.23628743991125353
180730,4,3.0,0.0,0.0,0.21052631578947367,0.00351288056206089,0.0,0.0,0.2298471588808086
180731,7,3.0,0.0,0.0,0.3684210526315789,0.00351288056206089,0.0,0.0,0.38774189572291384
180732,11,14.0,0.0,0.0,0.5789473684210527,0.01639344262295082,0.0,0.0,0.6691113028472823
180733,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
180734,2,1.0,0.0,0.0,0.10526315789473684,0.00117096018735363,0.0,0.0,0.11170343892518181
180735,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180739,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180740,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180742,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180743,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
180753,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180756,2,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.10526315789473684
180761,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180762,12,100.0,2.0,3.0,0.631578947368421,0.117096018735363,0.15384615384615385,0.3,2.033299358105225
180763,10,38.0,0.0,0.0,0.5263157894736842,0.04449648711943794,0.0,0.0,0.7710464686305929
180766,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180771,5,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.2631578947368421
180772,3,26.0,0.0,0.0,0.15789473684210525,0.03044496487119438,0.0,0.0,0.32534204363367436
180773,10,54.0,0.0,0.0,0.5263157894736842,0.06323185011709602,0.0,0.0,0.8740909651177122
180774,6,6.0,0.0,0.0,0.3157894736842105,0.00702576112412178,0.0,0.0,0.35443115986688034
180775,13,17.0,0.0,0.0,0.6842105263157895,0.01990632318501171,0.0,0.0,0.793695303833354
180776,10,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.5263157894736842
180777,9,5.0,0.0,0.0,0.47368421052631576,0.00585480093676815,0.0,0.0,0.5058856156785406
180778,1,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842
180779,3,5.0,0.0,0.0,0.15789473684210525,0.00585480093676815,0.0,0.0,0.1900961419943301
180780,14,209.0,3.0,0.0,0.7368421052631579,0.24473067915690866,0.23076923076923078,0.0,2.544399302164617
180781,9,140.0,3.0,0.0,0.47368421052631576,0.16393442622950818,0.23076923076923078,0.0,1.8368620163270724
180782,7,81.0,1.0,0.0,0.3684210526315789,0.09484777517564402,0.07692307692307693,0.0,1.043929969943775
180783,11,59.0,0.0,0.0,0.5789473684210527,0.06908665105386416,0.0,0.0,0.9589239492173056
180789,4,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.21052631578947367
